Accident_Date,Claim_Date,Claiment_Gender,chk,Claimant_Age,Claim_Number,Policy_Number,Policy_Type,Fraud_Found,Deductible,Driver_Rating,Police_Report_Filed,Witness_Present,Agent_Type,Base_Policy_Type,,
09-Jan-01,23-Oct-01,Male,3,35,14356,362,Sedan - Liability,0,400,3,No,No,External,Liability,,
23-Oct-01,19-Dec-01,Female,0,45,14357,451,Sedan - Liability,0,400,3,No,No,External,Liability,,
14-Feb-02,15-Feb-02,Male,5,45,14358,1667,Sedan - Collision,0,400,2,No,No,External,Collision,,
30-Oct-01,24-Nov-01,Male,6,67,14359,4057,Sedan - All Perils,0,400,4,No,No,External,All Perils,,
05-Jan-01,06-Apr-01,Male,4,22,14360,4613,Sedan - Collision,0,400,4,No,No,External,Collision,,
29-Jan-01,11-Apr-01,Male,4,41,14361,899,Sedan - Liability,0,400,4,No,No,External,Liability,,
02-Sep-01,24-Aug-02,Male,5,28,14362,4234,Sedan - Liability,0,400,1,No,No,External,Liability,,
10-Sep-01,02-Dec-01,Male,1,48,14363,1522,Sedan - Liability,0,400,3,No,No,External,Liability,,
02-Aug-02,25-Aug-02,Male,4,73,14364,2337,Sedan - Liability,0,400,1,No,No,External,Liability,,
27-Jul-01,13-Dec-01,Male,4,69,14365,1431,Utility - All Perils,0,400,1,No,No,External,All Perils,,
01-Jun-01,01-Jun-02,Male,2,19,14366,579,Sedan - All Perils,0,400,2,No,No,External,All Perils,,
02-Oct-01,24-Apr-02,Male,4,63,14367,477,Sedan - Collision,1,400,2,No,No,External,Collision,,
04-Mar-03,09-Apr-03,Male,5,50,14368,3332,Sedan - Collision,0,400,2,No,No,External,Collision,,
28-Sep-02,29-Jan-03,Male,4,65,14369,85,Sedan - Collision,0,400,4,No,No,External,Collision,,
13-Jul-02,31-Jul-02,Male,2,20,14370,183,Sedan - All Perils,0,400,2,No,No,External,All Perils,,
15-Mar-01,15-Apr-01,Male,6,73,14371,4652,Sedan - Collision,0,400,1,No,No,External,Collision,,
22-Sep-01,15-Oct-01,Male,5,66,14372,1407,Sedan - Liability,0,400,1,No,No,External,Liability,,
12-Mar-01,04-May-01,Male,4,69,14373,464,Sedan - All Perils,0,400,2,No,No,External,All Perils,,
03-Apr-02,13-Sep-02,Male,2,32,14374,322,Sedan - Liability,0,400,2,No,No,External,Liability,,
25-Sep-01,30-Sep-01,Male,3,38,14375,4578,Sedan - All Perils,0,400,3,No,No,External,All Perils,,
28-Dec-02,09-Apr-03,Male,5,44,14376,4242,Sedan - Collision,0,400,4,Yes,No,External,Collision,,
03-Aug-01,18-Feb-02,Male,3,37,14377,1665,Sedan - Collision,0,400,1,No,No,External,Collision,,
09-Jul-01,30-Jul-01,Male,4,61,14378,3886,Sedan - Collision,0,400,3,No,No,External,Collision,,
04-Apr-01,24-Jul-01,Female,0,42,14379,1236,Sedan - Liability,0,400,1,No,No,External,Liability,,
09-Oct-02,15-Oct-03,Male,4,31,14380,2513,Sedan - All Perils,0,400,3,No,No,External,All Perils,,
31-May-01,23-Jun-01,Male,6,75,14381,4892,Sedan - All Perils,0,400,2,No,No,External,All Perils,,
16-Mar-02,28-Jun-02,Male,4,60,14382,782,Sedan - Collision,1,400,2,No,No,External,Collision,,
09-Aug-02,05-Sep-02,Male,1,19,14383,3471,Sedan - Collision,0,500,2,No,No,External,Collision,,
21-Jan-01,25-Nov-01,Male,4,28,14384,848,Sedan - Liability,0,400,1,No,No,External,Liability,,
07-Jan-02,20-Dec-02,Female,0,52,14385,2597,Sedan - Collision,0,400,4,No,No,External,Collision,,
21-Mar-02,01-May-02,Male,2,33,14386,3989,Sedan - Collision,0,400,2,No,No,External,Collision,,
21-Jan-02,30-Jul-02,Male,2,37,14387,3345,Sedan - Liability,0,400,1,No,No,External,Liability,,
20-Apr-02,07-Nov-02,Male,5,41,14388,2758,Sedan - All Perils,1,400,4,No,No,External,All Perils,,
18-Dec-02,13-May-03,Male,6,65,14389,3212,Sedan - Liability,0,400,1,No,No,External,Liability,,
21-Jan-01,15-Sep-01,Male,1,50,14390,4151,Sedan - Collision,0,400,3,No,No,External,Collision,,
15-Sep-01,29-Oct-01,Male,5,33,14391,2302,Sedan - All Perils,1,400,3,No,No,External,All Perils,,
21-Jan-02,04-Feb-02,Female,0,43,14392,129,Sedan - Collision,0,400,4,No,No,External,Collision,,
17-Feb-01,25-Aug-01,Female,0,48,14393,4525,Sedan - Collision,1,400,3,No,No,External,Collision,,
20-Oct-01,09-May-02,Male,6,73,14394,1152,Sedan - Liability,0,400,4,No,No,External,Liability,,
12-May-02,27-Nov-02,Male,3,58,14395,961,Sedan - All Perils,0,400,3,No,No,External,All Perils,,
02-Jun-01,18-Dec-01,Male,3,72,14396,1527,Sedan - Collision,0,400,4,No,No,External,Collision,,
23-Jun-01,14-Sep-01,Male,6,52,14397,3467,Sedan - Liability,0,400,2,No,No,External,Liability,,
08-Feb-01,09-Aug-01,Male,4,45,14398,4199,Sedan - Collision,0,400,3,No,No,External,Collision,,
16-Feb-01,20-Apr-01,Male,2,68,14399,2913,Utility - Collision,0,400,4,No,No,External,Collision,,
18-Oct-01,21-Oct-01,Male,1,41,14400,2621,Sedan - All Perils,0,400,2,No,No,External,All Perils,,
10-May-03,01-Dec-03,Male,2,77,14401,1275,Sedan - All Perils,0,400,4,No,No,External,All Perils,,
04-Dec-02,17-Feb-03,Male,1,38,14402,3816,Sedan - Collision,0,400,4,No,No,External,Collision,,
16-Sep-01,15-Nov-01,Male,4,24,14403,2376,Sedan - All Perils,0,400,4,No,No,External,All Perils,,
30-Aug-01,08-Dec-01,Male,1,58,14404,2423,Sedan - Liability,0,400,1,No,No,External,Liability,,
10-Oct-01,13-Oct-01,Female,0,41,14405,875,Sedan - Collision,0,400,1,Yes,No,External,Collision,,
08-Aug-01,04-Mar-02,Male,5,57,14406,2404,Sedan - Collision,1,400,3,No,No,External,Collision,,
05-Feb-01,07-Mar-01,Male,1,27,14407,992,Sedan - Collision,0,400,4,Yes,No,External,Collision,,
09-Mar-01,22-May-01,Male,4,75,14408,3989,Sedan - Collision,0,400,1,No,No,External,Collision,,
09-Feb-03,06-Jun-03,Female,0,23,14409,39,Sedan - All Perils,0,400,1,No,No,External,All Perils,,
09-May-01,02-Jul-01,Male,6,46,14410,1046,Sedan - Liability,0,400,4,No,No,External,Liability,,
05-Jan-01,14-Aug-01,Male,2,46,14411,714,Sedan - Liability,0,400,3,No,No,External,Liability,,
13-Jun-01,27-Feb-02,Male,6,24,14412,260,Sport - Collision,0,400,2,No,No,External,Collision,,
25-Jan-01,25-Jun-01,Female,0,76,14413,3065,Sport - Collision,0,400,1,Yes,No,External,Collision,,
12-Jun-01,14-Mar-02,Female,0,68,14414,2496,Sedan - Collision,0,400,2,No,No,External,Collision,,
04-Sep-02,17-Sep-02,Female,0,40,14415,4631,Sedan - Liability,0,400,4,Yes,No,External,Liability,,
20-Sep-01,30-Nov-01,Male,4,65,14416,3295,Sedan - All Perils,1,400,2,No,No,External,All Perils,,
09-May-01,13-Jul-01,Male,4,24,14417,1221,Sedan - Liability,0,400,3,No,No,External,Liability,,
27-Feb-02,27-Jul-02,Female,0,22,14418,4400,Sedan - Collision,0,400,4,No,No,External,Collision,,
06-Jan-01,02-Dec-01,Male,1,75,14419,963,Sedan - All Perils,0,400,1,No,No,External,All Perils,,
30-Mar-01,23-Jun-01,Male,3,66,14420,741,Sedan - Collision,0,400,3,No,No,External,Collision,,
01-Jan-01,22-May-01,Male,1,63,14421,4765,Sport - Collision,0,400,2,No,No,External,Collision,,
18-Oct-01,30-Oct-01,Male,1,31,14422,4556,Utility - All Perils,0,400,1,No,No,External,All Perils,,
08-Apr-01,15-Jun-01,Male,3,34,14423,1880,Sedan - Collision,0,400,2,No,No,External,Collision,,
23-Jan-03,12-Apr-03,Male,4,59,14424,174,Sedan - Liability,0,400,2,No,No,Internal,Liability,,
29-Mar-02,14-May-02,Male,5,25,14425,4203,Sedan - Collision,0,400,1,No,No,External,Collision,,
03-Mar-03,31-May-03,Male,6,29,14426,2938,Sedan - All Perils,0,400,1,No,No,External,All Perils,,
05-Feb-01,14-Mar-01,Male,1,64,14427,2735,Sedan - Liability,0,400,1,No,No,External,Liability,,
28-May-01,28-May-01,Male,2,21,14428,3308,Utility - All Perils,0,400,1,No,No,External,All Perils,,
27-Jan-03,31-Jan-03,Male,1,25,14429,2036,Sedan - All Perils,0,400,1,No,No,External,All Perils,,
23-Sep-02,27-Sep-02,Male,5,74,14430,4593,Sedan - Liability,0,400,4,No,No,External,Liability,,
11-Jun-01,11-Apr-02,Female,0,78,14431,2357,Sedan - All Perils,0,400,2,No,No,External,All Perils,,
02-Dec-02,27-Mar-03,Male,5,51,14432,881,Sedan - All Perils,0,400,1,No,No,External,All Perils,,
27-Nov-01,14-Jul-02,Male,1,39,14433,1423,Sedan - All Perils,0,400,2,No,No,External,All Perils,,
09-Oct-01,06-Dec-01,Male,6,23,14434,3815,Sedan - Collision,0,500,4,No,No,External,Collision,,
14-Sep-02,12-Jul-03,Male,6,62,14435,2057,Sedan - Collision,1,400,4,No,No,External,Collision,,
09-Jan-02,26-Jan-02,Male,1,37,14436,1280,Sedan - Collision,0,400,1,No,No,External,Collision,,
13-Aug-02,16-Aug-02,Female,0,66,14437,1244,Sedan - Collision,0,400,3,No,No,External,Collision,,
04-Aug-01,14-Feb-02,Male,5,59,14438,743,Sedan - Collision,0,400,2,No,No,External,Collision,,
08-Feb-01,07-Jun-01,Female,0,20,14439,2921,Sedan - Liability,0,400,1,No,No,External,Liability,,
12-Oct-01,16-Oct-01,Male,3,26,14440,2919,Sedan - All Perils,0,400,2,No,No,External,All Perils,,
19-Mar-01,03-Mar-02,Male,6,59,14441,3141,Sedan - Collision,0,400,4,No,No,External,Collision,,
28-Oct-02,21-Mar-03,Male,1,24,14442,4849,Sedan - All Perils,0,400,3,Yes,No,External,All Perils,,
06-Jan-03,20-Jan-03,Male,5,60,14443,4337,Sedan - Collision,0,400,1,No,No,External,Collision,,
08-Jul-01,27-Aug-01,Male,1,68,14444,2351,Sedan - Liability,0,400,2,No,No,External,Liability,,
01-Jan-01,26-May-01,Male,3,29,14445,957,Sedan - Collision,0,400,2,No,No,External,Collision,,
20-May-01,21-May-01,Male,3,64,14446,2753,Sedan - Liability,0,400,4,No,No,External,Liability,,
06-Mar-01,25-Jun-01,Male,2,24,14447,975,Sedan - Liability,0,400,3,No,No,External,Liability,,
31-May-01,02-Jun-01,Male,1,62,14448,2299,Sedan - All Perils,0,400,4,No,No,External,All Perils,,
10-Apr-01,07-Sep-01,Male,2,38,14449,3533,Sedan - Collision,0,400,3,No,No,External,Collision,,
06-Mar-01,19-May-01,Female,0,62,14450,2007,Sedan - Liability,0,400,3,No,No,External,Liability,,
18-Dec-01,05-Jan-02,Male,6,56,14451,613,Sedan - Collision,0,400,2,No,No,External,Collision,,
02-Jan-01,05-Mar-01,Male,4,37,14452,1161,Sedan - Collision,0,400,1,No,No,External,Collision,,
04-Oct-01,27-Jul-02,Male,6,51,14453,899,Sedan - Liability,0,400,2,No,No,External,Liability,,
30-Jul-01,31-Jul-01,Male,3,70,14454,2825,Sedan - Liability,0,400,1,No,No,External,Liability,,
28-Dec-01,28-Sep-02,Male,5,34,14455,161,Sedan - Liability,0,400,1,No,No,External,Liability,,
25-Aug-01,08-Sep-01,Male,5,20,14456,1267,Sedan - Collision,0,400,3,No,No,External,Collision,,
16-Feb-01,07-Dec-01,Female,0,54,14457,2126,Sedan - Collision,0,400,4,No,No,External,Collision,,
26-Oct-01,04-Dec-01,Male,5,61,14458,1206,Sedan - All Perils,1,400,4,No,No,External,All Perils,,
04-Jan-01,27-Jun-01,Male,2,33,14459,611,Sedan - All Perils,0,400,2,No,No,External,All Perils,,
18-Aug-01,01-Sep-01,Male,6,31,14460,2188,Sedan - Collision,0,400,2,No,No,External,Collision,,
03-Jun-01,17-Aug-01,Male,1,27,14461,4178,Sedan - All Perils,0,400,3,No,No,External,All Perils,,
05-Jan-01,01-Aug-01,Male,4,72,14462,4650,Sedan - Collision,0,400,4,No,No,External,Collision,,
04-Jan-01,22-Jan-01,Male,6,49,14463,4567,Sedan - Collision,0,400,1,No,No,External,Collision,,
10-Feb-01,21-Jun-01,Female,0,30,14464,3825,Sedan - All Perils,0,400,2,No,No,External,All Perils,,
07-Aug-01,17-Nov-01,Male,3,51,14465,4244,Sedan - Liability,0,400,2,No,No,External,Liability,,
08-Nov-01,15-Dec-01,Male,1,78,14466,3875,Sedan - Collision,0,400,2,No,No,External,Collision,,
05-Feb-01,11-Feb-01,Male,3,38,14467,1653,Sedan - Collision,0,400,3,No,No,External,Collision,,
14-Jan-01,19-Apr-01,Male,6,46,14468,2802,Sport - Collision,0,400,4,Yes,No,External,Collision,,
27-Feb-01,06-Aug-01,Male,6,31,14469,688,Sedan - All Perils,0,400,2,No,No,External,All Perils,,
26-Dec-01,13-Nov-02,Male,1,72,14470,509,Sedan - All Perils,0,400,3,No,No,External,All Perils,,
11-Apr-01,14-Apr-01,Male,6,27,14471,4409,Sedan - All Perils,0,400,1,No,No,External,All Perils,,
16-Sep-01,22-Feb-02,Male,1,25,14472,13,Sedan - All Perils,1,400,2,No,No,External,All Perils,,
07-Feb-01,09-Feb-01,Male,4,48,14473,1040,Sedan - Liability,0,400,2,No,No,External,Liability,,
20-Apr-02,26-May-02,Male,6,54,14474,4459,Sedan - Liability,0,400,4,No,No,External,Liability,,
05-Jun-01,23-May-02,Female,0,74,14475,1997,Sedan - All Perils,0,400,2,No,No,External,All Perils,,
27-Sep-02,22-Sep-03,Male,2,33,14476,858,Sedan - Liability,0,400,4,No,No,External,Liability,,
29-Jan-01,12-May-02,Male,1,60,14477,4072,Sedan - All Perils,0,400,4,No,No,External,All Perils,,
08-Nov-01,27-Jan-02,Male,4,46,14478,3098,Sedan - Liability,0,700,1,No,No,External,Liability,,
07-Jan-02,07-Jan-02,Male,6,64,14479,1778,Sedan - Liability,0,400,2,No,No,External,Liability,,
05-Dec-01,25-Apr-02,Male,4,58,14480,4977,Sedan - Liability,0,400,2,No,No,External,Liability,,
07-Mar-01,22-Oct-01,Male,4,53,14481,4314,Sedan - Collision,0,400,1,No,No,External,Collision,,
23-Sep-02,19-Apr-03,Male,3,71,14482,195,Sedan - Collision,0,400,2,No,No,External,Collision,,
09-Mar-02,27-Mar-02,Male,3,34,14483,66,Sedan - Liability,0,400,3,No,No,External,Liability,,
08-Jul-02,06-Apr-03,Male,1,51,14484,234,Sedan - Collision,0,400,3,No,No,External,Collision,,
24-Feb-01,17-Sep-01,Male,2,74,14485,1993,Sport - Collision,1,400,2,No,No,External,Collision,,
03-Feb-01,19-Mar-01,Male,5,27,14486,648,Sedan - Liability,0,400,4,No,No,External,Liability,,
02-Jan-01,08-Jan-01,Male,5,58,14487,4598,Sedan - Liability,0,400,3,No,No,External,Liability,,
28-Jan-02,05-Mar-02,Male,1,34,14488,3629,Sedan - Collision,0,400,2,No,Yes,External,Collision,,
03-Apr-02,04-Sep-02,Male,3,32,14489,3206,Sedan - Collision,0,400,4,No,No,Internal,Collision,,
25-Jul-01,09-Apr-02,Male,6,63,14490,3286,Sedan - Collision,0,400,2,No,No,External,Collision,,
27-Feb-01,21-Oct-01,Male,4,69,14491,4751,Sedan - Collision,0,400,1,No,No,External,Collision,,
24-May-01,26-May-01,Male,6,64,14492,3185,Sedan - Liability,0,400,3,No,No,External,Liability,,
30-Mar-03,01-Apr-03,Female,0,21,14493,102,Sedan - All Perils,0,400,1,No,No,External,All Perils,,
27-Sep-01,28-Jan-02,Female,0,71,14494,3077,Sedan - All Perils,0,400,2,No,No,External,All Perils,,
28-Jul-01,17-Nov-01,Male,3,36,14495,1323,Sedan - Liability,0,400,2,No,No,External,Liability,,
27-Feb-01,19-Mar-01,Male,2,44,14496,1758,Sedan - Liability,0,400,1,No,No,External,Liability,,
16-Mar-01,18-Oct-01,Male,5,63,14497,1151,Sedan - Collision,0,400,3,No,No,External,Collision,,
30-Jun-01,30-Jun-01,Male,4,52,14498,2811,Sedan - Collision,0,400,1,No,No,External,Collision,,
24-Jul-01,27-Nov-01,Male,3,73,14499,2991,Sedan - Collision,0,400,3,No,No,External,Collision,,
21-Sep-02,24-Dec-02,Male,2,69,14500,2826,Sedan - Liability,0,400,4,No,No,External,Liability,,
12-Sep-01,20-Jan-02,Male,4,34,14501,2846,Sedan - Collision,0,400,4,No,No,External,Collision,,
22-Jan-01,23-Sep-01,Female,0,31,14502,3261,Sedan - All Perils,0,400,2,No,No,External,All Perils,,
04-Oct-02,10-May-03,Male,3,54,14503,4214,Sedan - Collision,0,400,1,No,No,External,Collision,,
09-Jan-01,07-Mar-01,Female,0,72,14504,3548,Sedan - Liability,0,400,2,No,No,External,Liability,,
16-Nov-01,19-Dec-01,Male,5,64,14505,2428,Sedan - All Perils,0,400,3,No,No,External,All Perils,,
25-Jan-01,21-May-02,Male,4,62,14506,30,Utility - All Perils,0,400,4,No,No,External,All Perils,,
18-May-01,15-Aug-01,Female,0,78,14507,3186,Sedan - Liability,0,400,1,No,No,External,Liability,,
08-Jul-01,01-Aug-01,Male,2,66,14508,1857,Sedan - Liability,0,400,4,No,No,External,Liability,,
02-Jun-01,02-Jun-01,Male,4,21,14509,93,Sedan - All Perils,0,400,2,No,No,External,All Perils,,
13-Jun-01,23-Jun-01,Female,0,26,14510,914,Sedan - Collision,0,400,4,No,No,External,Collision,,
27-May-01,27-Aug-01,Male,5,41,14511,3092,Utility - All Perils,0,400,2,No,No,External,All Perils,,
23-Jul-02,08-Mar-03,Male,1,59,14512,2138,Sedan - Liability,0,400,1,No,No,Internal,Liability,,
24-Jul-01,13-Nov-01,Male,6,50,14513,2122,Sport - Collision,0,400,3,No,No,External,Collision,,
24-Jul-01,19-Jan-02,Male,2,56,14514,918,Sedan - Collision,1,400,2,No,No,External,Collision,,
15-Jun-02,09-Jul-02,Male,5,31,14515,3199,Sedan - Collision,0,400,3,No,No,External,Collision,,
17-Mar-01,02-Apr-02,Female,0,70,14516,2335,Sedan - Collision,1,400,3,No,No,External,Collision,,
08-Feb-01,04-Apr-01,Male,4,72,14517,1585,Sedan - All Perils,0,400,3,No,No,External,All Perils,,
28-Apr-01,16-Feb-02,Male,3,55,14518,3598,Sedan - All Perils,0,400,2,No,No,External,All Perils,,
01-May-02,20-Jun-02,Male,6,70,14519,4296,Sedan - All Perils,0,400,3,No,No,External,All Perils,,
26-Jul-02,24-May-03,Male,4,23,14520,4662,Sedan - Collision,0,400,2,No,No,External,Collision,,
02-Apr-01,02-Sep-01,Male,3,27,14521,929,Sedan - Liability,0,400,2,No,No,External,Liability,,
11-Feb-01,28-Feb-01,Male,1,60,14522,4077,Sedan - Collision,0,400,2,Yes,No,External,Collision,,
05-Apr-01,28-Jan-02,Female,0,39,14523,1891,Sedan - All Perils,0,400,2,No,No,External,All Perils,,
27-Mar-01,29-Sep-01,Male,1,66,14524,3256,Sedan - Collision,1,400,4,No,No,External,Collision,,
15-Mar-02,16-Jul-02,Male,1,30,14525,3988,Sedan - Collision,0,400,1,No,No,External,Collision,,
30-May-02,25-Sep-02,Male,4,63,14526,2432,Sedan - Collision,0,400,2,No,No,External,Collision,,
15-Feb-01,19-Feb-01,Male,6,38,14527,1883,Sedan - Liability,0,400,4,No,No,External,Liability,,
24-Jun-01,22-Aug-01,Male,4,19,14528,2751,Sedan - All Perils,0,400,2,No,No,External,All Perils,,
11-May-01,22-Oct-01,Male,3,31,14529,2683,Sedan - Collision,0,400,2,No,No,External,Collision,,
29-Apr-01,20-May-02,Male,4,50,14530,2192,Sedan - All Perils,0,400,1,No,No,External,All Perils,,
21-Apr-01,23-Jul-01,Male,3,72,14531,505,Sedan - Liability,0,400,3,No,No,External,Liability,,
09-Mar-01,09-Mar-01,Male,3,67,14532,971,Sedan - All Perils,0,400,4,No,No,External,All Perils,,
24-Jan-02,15-Jun-02,Female,0,25,14533,4254,Sport - Collision,0,400,3,No,No,External,Collision,,
29-Jun-01,26-Dec-01,Male,3,57,14534,466,Sedan - Liability,0,400,3,No,No,External,Liability,,
09-Jan-01,28-Feb-01,Male,2,36,14535,2874,Sedan - Liability,0,400,1,No,No,External,Liability,,
22-Sep-01,15-Jul-02,Male,3,78,14536,4391,Sedan - Collision,0,500,2,No,No,External,Collision,,
24-Feb-01,19-Sep-01,Male,5,54,14537,23,Sedan - Liability,0,400,3,Yes,No,External,Liability,,
23-May-03,12-May-04,Male,5,42,14538,3644,Sedan - All Perils,0,400,3,No,No,External,All Perils,,
01-Mar-01,12-Mar-01,Male,6,72,14539,4206,Sedan - Collision,1,400,2,No,No,External,Collision,,
13-Jan-01,03-Jun-01,Female,0,72,14540,3008,Sedan - Liability,0,700,4,No,No,External,Liability,,
01-Feb-01,16-Sep-01,Male,1,53,14541,2411,Sedan - All Perils,0,400,4,No,No,External,All Perils,,
22-Jan-01,03-Mar-01,Male,5,60,14542,3383,Sedan - Liability,0,400,4,No,No,External,Liability,,
18-Oct-01,10-Jan-02,Male,3,28,14543,313,Sedan - Collision,0,400,3,No,No,External,Collision,,
26-Apr-01,20-May-01,Male,1,51,14544,3995,Sedan - Collision,0,400,2,No,No,External,Collision,,
27-Jan-01,09-Apr-01,Male,1,59,14545,3221,Sedan - Liability,0,400,1,No,No,External,Liability,,
29-Apr-02,01-Jun-02,Male,4,36,14546,255,Sedan - Collision,0,400,2,No,No,External,Collision,,
30-Mar-02,13-Oct-02,Male,5,61,14547,1609,Sport - Collision,1,400,2,No,No,External,Collision,,
13-May-01,02-Jul-01,Male,4,37,14548,4621,Sedan - Liability,0,400,3,No,No,External,Liability,,
28-Jul-01,29-Jul-01,Male,4,30,14549,4230,Sedan - Liability,0,400,3,No,No,External,Liability,,
17-Feb-01,17-Mar-01,Male,6,20,14550,3744,Sedan - Liability,0,400,1,No,No,External,Liability,,
26-Jul-02,03-Jul-03,Male,4,19,14551,2713,Sedan - Liability,0,400,2,No,No,External,Liability,,
26-Jan-01,24-Mar-01,Male,6,32,14552,4049,Sedan - Liability,0,400,3,No,No,External,Liability,,
16-Dec-01,30-Jul-02,Male,6,19,14553,304,Sedan - Collision,0,400,2,No,No,External,Collision,,
26-Sep-01,11-Nov-01,Male,3,67,14554,1045,Sedan - Collision,0,400,1,No,No,External,Collision,,
03-Jan-01,17-Feb-02,Male,5,72,14555,4214,Sedan - Liability,0,400,1,No,No,External,Liability,,
13-Sep-01,20-Nov-01,Male,5,40,14556,2239,Sedan - Collision,1,400,3,No,No,External,Collision,,
02-Mar-01,15-Dec-01,Male,6,34,14557,989,Sport - Collision,0,400,1,No,No,External,Collision,,
11-Jul-01,11-Aug-01,Male,4,77,14558,4011,Sedan - All Perils,0,400,2,No,No,External,All Perils,,
24-Mar-01,26-Aug-01,Male,3,43,14559,3592,Sedan - Liability,0,400,1,No,No,External,Liability,,
09-May-01,28-Jul-01,Male,2,63,14560,3352,Sedan - Liability,0,400,4,No,No,External,Liability,,
26-Sep-01,16-Mar-02,Male,6,33,14561,4499,Sedan - Collision,0,400,1,No,No,External,Collision,,
12-Jan-01,24-Feb-01,Male,3,63,14562,454,Sedan - All Perils,0,400,3,No,No,External,All Perils,,
06-Oct-02,15-Dec-03,Male,6,41,14563,2399,Sedan - All Perils,0,400,3,No,No,External,All Perils,,
02-Jan-01,20-Feb-01,Male,6,73,14564,1317,Sedan - Collision,0,400,2,Yes,No,External,Collision,,
15-Jan-01,06-May-01,Male,2,61,14565,4002,Sedan - Collision,0,400,2,No,No,External,Collision,,
25-Feb-02,08-Dec-02,Male,3,52,14566,3602,Sedan - Liability,0,400,4,No,No,External,Liability,,
27-Jan-01,26-Aug-01,Male,5,40,14567,3825,Sedan - Collision,0,400,2,No,No,External,Collision,,
19-Apr-01,09-Aug-01,Male,2,74,14568,450,Sedan - Collision,0,400,4,No,No,External,Collision,,
09-Nov-01,15-Feb-02,Male,3,46,14569,1035,Sedan - Liability,0,400,1,No,No,External,Liability,,
14-Mar-01,30-May-01,Male,6,66,14570,2602,Sedan - Collision,1,400,3,No,No,External,Collision,,
20-Sep-01,05-Oct-01,Female,0,22,14571,388,Sedan - Collision,0,700,4,No,No,External,Collision,,
13-Aug-01,01-Nov-01,Male,5,47,14572,3836,Sedan - Collision,1,400,2,No,No,External,Collision,,
03-Mar-01,18-May-01,Male,1,39,14573,1007,Sedan - Liability,0,400,1,No,No,External,Liability,,
01-Feb-02,23-Dec-02,Female,0,72,14574,4609,Sedan - Collision,0,400,4,No,No,External,Collision,,
22-Mar-02,12-Apr-02,Male,4,69,14575,4087,Sedan - All Perils,0,400,2,No,No,External,All Perils,,
15-Mar-02,13-Aug-02,Male,2,29,14576,4801,Sedan - Liability,0,400,2,No,No,External,Liability,,
26-Nov-01,12-Feb-02,Male,2,34,14577,259,Sedan - Collision,0,400,2,No,No,External,Collision,,
28-Aug-01,03-Mar-02,Male,3,68,14578,4942,Sedan - Liability,0,400,4,No,No,External,Liability,,
